season,match_date,match_date_orig,match_time,home_club_code,away_club_code,home_club_score,away_club_score
2010_2011,2011-02-12 00:00:00,12/02/11,,BLB,NEW,0,0
2010_2011,2011-02-12 00:00:00,12/02/11,,BLP,AVL,1,1
2010_2011,2011-02-12 00:00:00,12/02/11,,LIV,WIG,1,1
2010_2011,2011-02-12 00:00:00,12/02/11,,MUN,MCI,2,1
2010_2011,2011-02-12 00:00:00,12/02/11,,SUN,TOT,1,2
2010_2011,2011-02-12 00:00:00,12/02/11,,WBA,WHU,3,3
2010_2011,2011-02-13 00:00:00,13/02/11,,BOL,EVE,2,0
2010_2011,2011-02-14 00:00:00,14/02/11,,FUL,CHE,0,0
2010_2011,2011-02-15 00:00:00,15/02/11,,BIR,NEW,0,2
2010_2011,2011-02-20 00:00:00,20/02/11,,WBA,WOL,1,1
2010_2011,2011-02-22 00:00:00,22/02/11,,BLP,TOT,3,1
2010_2011,2011-02-23 00:00:00,23/02/11,,ARS,STK,1,0
2010_2011,2011-02-26 00:00:00,26/02/11,,AVL,BLB,4,1
2010_2011,2011-02-26 00:00:00,26/02/11,,EVE,SUN,2,0
2010_2011,2011-02-26 00:00:00,26/02/11,,NEW,BOL,1,1
2010_2011,2011-02-26 00:00:00,26/02/11,,WIG,MUN,0,4
2010_2011,2011-02-26 00:00:00,26/02/11,,WOL,BLP,4,0
2010_2011,2011-02-27 00:00:00,27/02/11,,MCI,FUL,1,1
2010_2011,2011-02-27 00:00:00,27/02/11,,WHU,LIV,3,1
2010_2011,2011-02-28 00:00:00,28/02/11,,STK,WBA,1,1
2010_2011,2011-03-01 00:00:00,01/03/11,,CHE,MUN,2,1
2010_2011,2011-03-05 00:00:00,05/03/11,,ARS,SUN,0,0
2010_2011,2011-03-05 00:00:00,05/03/11,,BIR,WBA,1,3
2010_2011,2011-03-05 00:00:00,05/03/11,,BOL,AVL,3,2
2010_2011,2011-03-05 00:00:00,05/03/11,,FUL,BLB,3,2
2010_2011,2011-03-05 00:00:00,05/03/11,,MCI,WIG,1,0
2010_2011,2011-03-05 00:00:00,05/03/11,,NEW,EVE,1,2
2010_2011,2011-03-05 00:00:00,05/03/11,,WHU,STK,3,0
2010_2011,2011-03-06 00:00:00,06/03/11,,LIV,MUN,3,1
2010_2011,2011-03-06 00:00:00,06/03/11,,WOL,TOT,3,3
2010_2011,2011-03-07 00:00:00,07/03/11,,BLP,CHE,1,3
2010_2011,2011-03-09 00:00:00,09/03/11,,EVE,BIR,1,1
2010_2011,2011-03-19 00:00:00,19/03/11,,AVL,WOL,0,1
2010_2011,2011-03-19 00:00:00,19/03/11,,BLB,BLP,2,2
2010_2011,2011-03-19 00:00:00,19/03/11,,EVE,FUL,2,1
2010_2011,2011-03-19 00:00:00,19/03/11,,MUN,BOL,1,0
2010_2011,2011-03-19 00:00:00,19/03/11,,STK,NEW,4,0
2010_2011,2011-03-19 00:00:00,19/03/11,,TOT,WHU,0,0
2010_2011,2011-03-19 00:00:00,19/03/11,,WBA,ARS,2,2
2010_2011,2011-03-19 00:00:00,19/03/11,,WIG,BIR,2,1
2010_2011,2011-03-20 00:00:00,20/03/11,,CHE,MCI,2,0
2010_2011,2011-03-20 00:00:00,20/03/11,,SUN,LIV,0,2
2010_2011,2011-04-02 00:00:00,02/04/11,,ARS,BLB,0,0
2010_2011,2011-04-02 00:00:00,02/04/11,,BIR,BOL,2,1
2010_2011,2011-04-02 00:00:00,02/04/11,,EVE,AVL,2,2
2010_2011,2011-04-02 00:00:00,02/04/11,,NEW,WOL,4,1
2010_2011,2011-04-02 00:00:00,02/04/11,,STK,CHE,1,1
2010_2011,2011-04-02 00:00:00,02/04/11,,WBA,LIV,2,1
2010_2011,2011-04-02 00:00:00,02/04/11,,WHU,MUN,2,4
2010_2011,2011-04-02 00:00:00,02/04/11,,WIG,TOT,0,0
2010_2011,2011-04-03 00:00:00,03/04/11,,FUL,BLP,3,0
2010_2011,2011-04-03 00:00:00,03/04/11,,MCI,SUN,5,0
2010_2011,2011-04-09 00:00:00,09/04/11,,BLB,BIR,1,1
2010_2011,2011-04-09 00:00:00,09/04/11,,BOL,WHU,3,0
2010_2011,2011-04-09 00:00:00,09/04/11,,CHE,WIG,1,0
2010_2011,2011-04-09 00:00:00,09/04/11,,MUN,FUL,2,0
2010_2011,2011-04-09 00:00:00,09/04/11,,SUN,WBA,2,3
2010_2011,2011-04-09 00:00:00,09/04/11,,TOT,STK,3,2
2010_2011,2011-04-09 00:00:00,09/04/11,,WOL,EVE,0,3
2010_2011,2011-04-10 00:00:00,10/04/11,,AVL,NEW,1,0
2010_2011,2011-04-10 00:00:00,10/04/11,,BLP,ARS,1,3
2010_2011,2011-04-11 00:00:00,11/04/11,,LIV,MCI,3,0
2010_2011,2011-04-16 00:00:00,16/04/11,,BIR,SUN,2,0
2010_2011,2011-04-16 00:00:00,16/04/11,,BLP,WIG,1,3
2010_2011,2011-04-16 00:00:00,16/04/11,,EVE,BLB,2,0
2010_2011,2011-04-16 00:00:00,16/04/11,,WBA,CHE,1,3
2010_2011,2011-04-16 00:00:00,16/04/11,,WHU,AVL,1,2
2010_2011,2011-04-17 00:00:00,17/04/11,,ARS,LIV,1,1
2010_2011,2011-04-19 00:00:00,19/04/11,,NEW,MUN,0,0
2010_2011,2011-04-20 00:00:00,20/04/11,,CHE,BIR,3,1
2010_2011,2011-04-20 00:00:00,20/04/11,,TOT,ARS,3,3
2010_2011,2011-04-23 00:00:00,23/04/11,,AVL,STK,1,1
2010_2011,2011-04-23 00:00:00,23/04/11,,BLP,NEW,1,1
2010_2011,2011-04-23 00:00:00,23/04/11,,CHE,WHU,3,0
2010_2011,2011-04-23 00:00:00,23/04/11,,LIV,BIR,5,0
2010_2011,2011-04-23 00:00:00,23/04/11,,MUN,EVE,1,0
2010_2011,2011-04-23 00:00:00,23/04/11,,SUN,WIG,4,2
2010_2011,2011-04-23 00:00:00,23/04/11,,TOT,WBA,2,2
2010_2011,2011-04-23 00:00:00,23/04/11,,WOL,FUL,1,1
2010_2011,2011-04-24 00:00:00,24/04/11,,BOL,ARS,2,1
2010_2011,2011-04-25 00:00:00,25/04/11,,BLB,MCI,0,1
2010_2011,2011-04-26 00:00:00,26/04/11,,STK,WOL,3,0
2010_2011,2011-04-27 00:00:00,27/04/11,,FUL,BOL,3,0
2010_2011,2011-04-30 00:00:00,30/04/11,,BLB,BOL,1,0
2010_2011,2011-04-30 00:00:00,30/04/11,,BLP,STK,0,0
2010_2011,2011-04-30 00:00:00,30/04/11,,CHE,TOT,2,1
2010_2011,2011-04-30 00:00:00,30/04/11,,SUN,FUL,0,3
2010_2011,2011-04-30 00:00:00,30/04/11,,WBA,AVL,2,1
2010_2011,2011-04-30 00:00:00,30/04/11,,WIG,EVE,1,1
2010_2011,2011-05-01 00:00:00,01/05/11,,ARS,MUN,1,0
2010_2011,2011-05-01 00:00:00,01/05/11,,BIR,WOL,1,1
2010_2011,2011-05-01 00:00:00,01/05/11,,LIV,NEW,3,0
2010_2011,2011-05-01 00:00:00,01/05/11,,MCI,WHU,2,1
2010_2011,2011-05-07 00:00:00,07/05/11,,AVL,WIG,1,1
2010_2011,2011-05-07 00:00:00,07/05/11,,BOL,SUN,1,2
2010_2011,2011-05-07 00:00:00,07/05/11,,EVE,MCI,2,1
2010_2011,2011-05-07 00:00:00,07/05/11,,NEW,BIR,2,1
2010_2011,2011-05-07 00:00:00,07/05/11,,TOT,BLP,1,1
2010_2011,2011-05-07 00:00:00,07/05/11,,WHU,BLB,1,1
2010_2011,2011-05-08 00:00:00,08/05/11,,MUN,CHE,2,1
2010_2011,2011-05-08 00:00:00,08/05/11,,STK,ARS,3,1
2010_2011,2011-05-08 00:00:00,08/05/11,,WOL,WBA,3,1
2010_2011,2011-05-09 00:00:00,09/05/11,,FUL,LIV,2,5
2010_2011,2011-05-10 00:00:00,10/05/11,,MCI,TOT,1,0
2010_2011,2011-05-14 00:00:00,14/05/11,,BLB,MUN,1,1
2010_2011,2011-05-14 00:00:00,14/05/11,,BLP,BOL,4,3
2010_2011,2011-05-14 00:00:00,14/05/11,,SUN,WOL,1,3
2010_2011,2011-05-14 00:00:00,14/05/11,,WBA,EVE,1,0
2010_2011,2011-05-15 00:00:00,15/05/11,,ARS,AVL,1,2
2010_2011,2011-05-15 00:00:00,15/05/11,,BIR,FUL,0,2
2010_2011,2011-05-15 00:00:00,15/05/11,,CHE,NEW,2,2
2010_2011,2011-05-15 00:00:00,15/05/11,,LIV,TOT,0,2
2010_2011,2011-05-15 00:00:00,15/05/11,,WIG,WHU,3,2
2010_2011,2011-05-17 00:00:00,17/05/11,,MCI,STK,3,0
2010_2011,2011-05-22 00:00:00,22/05/11,,AVL,LIV,1,0
2010_2011,2011-05-22 00:00:00,22/05/11,,BOL,MCI,0,2
2010_2011,2011-05-22 00:00:00,22/05/11,,EVE,CHE,1,0
2010_2011,2011-05-22 00:00:00,22/05/11,,FUL,ARS,2,2
2010_2011,2011-05-22 00:00:00,22/05/11,,MUN,BLP,4,2
2010_2011,2011-05-22 00:00:00,22/05/11,,NEW,WBA,3,3
2010_2011,2011-05-22 00:00:00,22/05/11,,STK,WIG,0,1
2010_2011,2011-05-22 00:00:00,22/05/11,,TOT,BIR,2,1
2010_2011,2011-05-22 00:00:00,22/05/11,,WHU,SUN,0,3
2010_2011,2011-05-22 00:00:00,22/05/11,,WOL,BLB,2,3
2011_2012,2011-08-13 00:00:00,13/08/11,,BLB,WOL,1,2
2011_2012,2011-08-13 00:00:00,13/08/11,,FUL,AVL,0,0
2011_2012,2011-08-13 00:00:00,13/08/11,,LIV,SUN,1,1
2011_2012,2011-08-13 00:00:00,13/08/11,,NEW,ARS,0,0
2011_2012,2011-08-13 00:00:00,13/08/11,,QPR,BOL,0,4
2011_2012,2011-08-13 00:00:00,13/08/11,,WIG,NOR,1,1
2011_2012,2011-08-14 00:00:00,14/08/11,,STK,CHE,0,0
2011_2012,2011-08-14 00:00:00,14/08/11,,WBA,MUN,1,2
2011_2012,2011-08-15 00:00:00,15/08/11,,MCI,SWA,4,0
2011_2012,2011-08-20 00:00:00,20/08/11,,ARS,LIV,0,2
2011_2012,2011-08-20 00:00:00,20/08/11,,AVL,BLB,3,1
2011_2012,2011-08-20 00:00:00,20/08/11,,CHE,WBA,2,1
2011_2012,2011-08-20 00:00:00,20/08/11,,EVE,QPR,0,1
2011_2012,2011-08-20 00:00:00,20/08/11,,SUN,NEW,0,1
2011_2012,2011-08-20 00:00:00,20/08/11,,SWA,WIG,0,0
2011_2012,2011-08-21 00:00:00,21/08/11,,BOL,MCI,2,3
2011_2012,2011-08-21 00:00:00,21/08/11,,NOR,STK,1,1
2011_2012,2011-08-21 00:00:00,21/08/11,,WOL,FUL,2,0
2011_2012,2011-08-22 00:00:00,22/08/11,,MUN,TOT,3,0
2011_2012,2011-08-27 00:00:00,27/08/11,,AVL,WOL,0,0
2011_2012,2011-08-27 00:00:00,27/08/11,,BLB,EVE,0,1
2011_2012,2011-08-27 00:00:00,27/08/11,,CHE,NOR,3,1
2011_2012,2011-08-27 00:00:00,27/08/11,,LIV,BOL,3,1
2011_2012,2011-08-27 00:00:00,27/08/11,,SWA,SUN,0,0
2011_2012,2011-08-27 00:00:00,27/08/11,,WIG,QPR,2,0
2011_2012,2011-08-28 00:00:00,28/08/11,,MUN,ARS,8,2
2011_2012,2011-08-28 00:00:00,28/08/11,,NEW,FUL,2,1
2011_2012,2011-08-28 00:00:00,28/08/11,,TOT,MCI,1,5
2011_2012,2011-08-28 00:00:00,28/08/11,,WBA,STK,0,1
2011_2012,2011-09-10 00:00:00,10/09/11,,ARS,SWA,1,0
2011_2012,2011-09-10 00:00:00,10/09/11,,BOL,MUN,0,5
2011_2012,2011-09-10 00:00:00,10/09/11,,EVE,AVL,2,2
2011_2012,2011-09-10 00:00:00,10/09/11,,MCI,WIG,3,0
2011_2012,2011-09-10 00:00:00,10/09/11,,STK,LIV,1,0
2011_2012,2011-09-10 00:00:00,10/09/11,,SUN,CHE,1,2
2011_2012,2011-09-10 00:00:00,10/09/11,,WOL,TOT,0,2
2011_2012,2011-09-11 00:00:00,11/09/11,,FUL,BLB,1,1
2011_2012,2011-09-11 00:00:00,11/09/11,,NOR,WBA,0,1
2011_2012,2011-09-12 00:00:00,12/09/11,,QPR,NEW,0,0
2011_2012,2011-09-17 00:00:00,17/09/11,,AVL,NEW,1,1
2011_2012,2011-09-17 00:00:00,17/09/11,,BLB,ARS,4,3
2011_2012,2011-09-17 00:00:00,17/09/11,,BOL,NOR,1,2
2011_2012,2011-09-17 00:00:00,17/09/11,,EVE,WIG,3,1
2011_2012,2011-09-17 00:00:00,17/09/11,,SWA,WBA,3,0
2011_2012,2011-09-17 00:00:00,17/09/11,,WOL,QPR,0,3
2011_2012,2011-09-18 00:00:00,18/09/11,,FUL,MCI,2,2
2011_2012,2011-09-18 00:00:00,18/09/11,,MUN,CHE,3,1
2011_2012,2011-09-18 00:00:00,18/09/11,,SUN,STK,4,0
2011_2012,2011-09-18 00:00:00,18/09/11,,TOT,LIV,4,0
2011_2012,2011-09-24 00:00:00,24/09/11,,ARS,BOL,3,0
2011_2012,2011-09-24 00:00:00,24/09/11,,CHE,SWA,4,1
2011_2012,2011-09-24 00:00:00,24/09/11,,LIV,WOL,2,1
2011_2012,2011-09-24 00:00:00,24/09/11,,MCI,EVE,2,0
2011_2012,2011-09-24 00:00:00,24/09/11,,NEW,BLB,3,1
2011_2012,2011-09-24 00:00:00,24/09/11,,STK,MUN,1,1
2011_2012,2011-09-24 00:00:00,24/09/11,,WBA,FUL,0,0
2011_2012,2011-09-24 00:00:00,24/09/11,,WIG,TOT,1,2
2011_2012,2011-09-25 00:00:00,25/09/11,,QPR,AVL,1,1
2011_2012,2011-09-26 00:00:00,26/09/11,,NOR,SUN,2,1
2011_2012,2011-10-01 00:00:00,01/10/11,,AVL,WIG,2,0
2011_2012,2011-10-01 00:00:00,01/10/11,,BLB,MCI,0,4
2011_2012,2011-10-01 00:00:00,01/10/11,,EVE,LIV,0,2
2011_2012,2011-10-01 00:00:00,01/10/11,,MUN,NOR,2,0
2011_2012,2011-10-01 00:00:00,01/10/11,,SUN,WBA,2,2
2011_2012,2011-10-01 00:00:00,01/10/11,,WOL,NEW,1,2
2011_2012,2011-10-02 00:00:00,02/10/11,,BOL,CHE,1,5
2011_2012,2011-10-02 00:00:00,02/10/11,,FUL,QPR,6,0
2011_2012,2011-10-02 00:00:00,02/10/11,,SWA,STK,2,0
2011_2012,2011-10-02 00:00:00,02/10/11,,TOT,ARS,2,1
2011_2012,2011-10-15 00:00:00,15/10/11,,CHE,EVE,3,1
2011_2012,2011-10-15 00:00:00,15/10/11,,LIV,MUN,1,1
2011_2012,2011-10-15 00:00:00,15/10/11,,MCI,AVL,4,1
2011_2012,2011-10-15 00:00:00,15/10/11,,NOR,SWA,3,1
2011_2012,2011-10-15 00:00:00,15/10/11,,QPR,BLB,1,1
2011_2012,2011-10-15 00:00:00,15/10/11,,STK,FUL,2,0
2011_2012,2011-10-15 00:00:00,15/10/11,,WIG,BOL,1,3
2011_2012,2011-10-16 00:00:00,16/10/11,,ARS,SUN,2,1
2011_2012,2011-10-16 00:00:00,16/10/11,,NEW,TOT,2,2
2011_2012,2011-10-16 00:00:00,16/10/11,,WBA,WOL,2,0
2011_2012,2011-10-22 00:00:00,22/10/11,,AVL,WBA,1,2
2011_2012,2011-10-22 00:00:00,22/10/11,,BOL,SUN,0,2
2011_2012,2011-10-22 00:00:00,22/10/11,,LIV,NOR,1,1
2011_2012,2011-10-22 00:00:00,22/10/11,,NEW,WIG,1,0
2011_2012,2011-10-22 00:00:00,22/10/11,,WOL,SWA,2,2
2011_2012,2011-10-23 00:00:00,23/10/11,,ARS,STK,3,1
2011_2012,2011-10-23 00:00:00,23/10/11,,BLB,TOT,1,2
2011_2012,2011-10-23 00:00:00,23/10/11,,FUL,EVE,1,3
2011_2012,2011-10-23 00:00:00,23/10/11,,MUN,MCI,1,6
2011_2012,2011-10-23 00:00:00,23/10/11,,QPR,CHE,1,0
2011_2012,2011-10-29 00:00:00,29/10/11,,CHE,ARS,3,5
2011_2012,2011-10-29 00:00:00,29/10/11,,EVE,MUN,0,1
2011_2012,2011-10-29 00:00:00,29/10/11,,MCI,WOL,3,1
2011_2012,2011-10-29 00:00:00,29/10/11,,NOR,BLB,3,3
2011_2012,2011-10-29 00:00:00,29/10/11,,SUN,AVL,2,2
2011_2012,2011-10-29 00:00:00,29/10/11,,SWA,BOL,3,1
2011_2012,2011-10-29 00:00:00,29/10/11,,WBA,LIV,0,2
2011_2012,2011-10-29 00:00:00,29/10/11,,WIG,FUL,0,2
2011_2012,2011-10-30 00:00:00,30/10/11,,TOT,QPR,3,1
2011_2012,2011-10-31 00:00:00,31/10/11,,STK,NEW,1,3
2011_2012,2011-11-05 00:00:00,05/11/11,,ARS,WBA,3,0
2011_2012,2011-11-05 00:00:00,05/11/11,,AVL,NOR,3,2
2011_2012,2011-11-05 00:00:00,05/11/11,,BLB,CHE,0,1
2011_2012,2011-11-05 00:00:00,05/11/11,,LIV,SWA,0,0
2011_2012,2011-11-05 00:00:00,05/11/11,,MUN,SUN,1,0
2011_2012,2011-11-05 00:00:00,05/11/11,,NEW,EVE,2,1
2011_2012,2011-11-05 00:00:00,05/11/11,,QPR,MCI,2,3
2011_2012,2011-11-06 00:00:00,06/11/11,,BOL,STK,5,0
2011_2012,2011-11-06 00:00:00,06/11/11,,FUL,TOT,1,3
2011_2012,2011-11-06 00:00:00,06/11/11,,WOL,WIG,3,1
2011_2012,2011-11-19 00:00:00,19/11/11,,EVE,WOL,2,1
2011_2012,2011-11-19 00:00:00,19/11/11,,MCI,NEW,3,1
2011_2012,2011-11-19 00:00:00,19/11/11,,NOR,ARS,1,2
2011_2012,2011-11-19 00:00:00,19/11/11,,STK,QPR,2,3
2011_2012,2011-11-19 00:00:00,19/11/11,,SUN,FUL,0,0
2011_2012,2011-11-19 00:00:00,19/11/11,,SWA,MUN,0,1
2011_2012,2011-11-19 00:00:00,19/11/11,,WBA,BOL,2,1
2011_2012,2011-11-19 00:00:00,19/11/11,,WIG,BLB,3,3
2011_2012,2011-11-20 00:00:00,20/11/11,,CHE,LIV,1,2
2011_2012,2011-11-21 00:00:00,21/11/11,,TOT,AVL,2,0
2011_2012,2011-11-26 00:00:00,26/11/11,,ARS,FUL,1,1
2011_2012,2011-11-26 00:00:00,26/11/11,,BOL,EVE,0,2
2011_2012,2011-11-26 00:00:00,26/11/11,,CHE,WOL,3,0
2011_2012,2011-11-26 00:00:00,26/11/11,,MUN,NEW,1,1
2011_2012,2011-11-26 00:00:00,26/11/11,,NOR,QPR,2,1
2011_2012,2011-11-26 00:00:00,26/11/11,,STK,BLB,3,1
2011_2012,2011-11-26 00:00:00,26/11/11,,SUN,WIG,1,2
2011_2012,2011-11-26 00:00:00,26/11/11,,WBA,TOT,1,3
2011_2012,2011-11-27 00:00:00,27/11/11,,LIV,MCI,1,1
2011_2012,2011-11-27 00:00:00,27/11/11,,SWA,AVL,0,0
2011_2012,2011-12-03 00:00:00,03/12/11,,AVL,MUN,0,1
2011_2012,2011-12-03 00:00:00,03/12/11,,BLB,SWA,4,2
2011_2012,2011-12-03 00:00:00,03/12/11,,MCI,NOR,5,1
2011_2012,2011-12-03 00:00:00,03/12/11,,NEW,CHE,0,3
2011_2012,2011-12-03 00:00:00,03/12/11,,QPR,WBA,1,1
2011_2012,2011-12-03 00:00:00,03/12/11,,TOT,BOL,3,0
2011_2012,2011-12-03 00:00:00,03/12/11,,WIG,ARS,0,4
2011_2012,2011-12-04 00:00:00,04/12/11,,EVE,STK,0,1
2011_2012,2011-12-04 00:00:00,04/12/11,,WOL,SUN,2,1
2011_2012,2011-12-05 00:00:00,05/12/11,,FUL,LIV,1,0
2011_2012,2011-12-10 00:00:00,10/12/11,,ARS,EVE,1,0
2011_2012,2011-12-10 00:00:00,10/12/11,,BOL,AVL,1,2
2011_2012,2011-12-10 00:00:00,10/12/11,,LIV,QPR,1,0
2011_2012,2011-12-10 00:00:00,10/12/11,,MUN,WOL,4,1
2011_2012,2011-12-10 00:00:00,10/12/11,,NOR,NEW,4,2
2011_2012,2011-12-10 00:00:00,10/12/11,,SWA,FUL,2,0
2011_2012,2011-12-10 00:00:00,10/12/11,,WBA,WIG,1,2
2011_2012,2011-12-11 00:00:00,11/12/11,,STK,TOT,2,1
2011_2012,2011-12-11 00:00:00,11/12/11,,SUN,BLB,2,1
2011_2012,2011-12-12 00:00:00,12/12/11,,CHE,MCI,2,1
2011_2012,2011-12-17 00:00:00,17/12/11,,BLB,WBA,1,2
2011_2012,2011-12-17 00:00:00,17/12/11,,EVE,NOR,1,1
2011_2012,2011-12-17 00:00:00,17/12/11,,FUL,BOL,2,0
2011_2012,2011-12-17 00:00:00,17/12/11,,NEW,SWA,0,0
2011_2012,2011-12-17 00:00:00,17/12/11,,WIG,CHE,1,1
2011_2012,2011-12-17 00:00:00,17/12/11,,WOL,STK,1,2
2011_2012,2011-12-18 00:00:00,18/12/11,,AVL,LIV,0,2
2011_2012,2011-12-18 00:00:00,18/12/11,,MCI,ARS,1,0
2011_2012,2011-12-18 00:00:00,18/12/11,,QPR,MUN,0,2
2011_2012,2011-12-18 00:00:00,18/12/11,,TOT,SUN,1,0
2011_2012,2011-12-20 00:00:00,20/12/11,,BLB,BOL,1,2
2011_2012,2011-12-20 00:00:00,20/12/11,,WOL,NOR,2,2
2011_2012,2011-12-21 00:00:00,21/12/11,,AVL,ARS,1,2
2011_2012,2011-12-21 00:00:00,21/12/11,,EVE,SWA,1,0
2011_2012,2011-12-21 00:00:00,21/12/11,,FUL,MUN,0,5
2011_2012,2011-12-21 00:00:00,21/12/11,,MCI,STK,3,0
2011_2012,2011-12-21 00:00:00,21/12/11,,NEW,WBA,2,3
2011_2012,2011-12-21 00:00:00,21/12/11,,QPR,SUN,2,3
2011_2012,2011-12-21 00:00:00,21/12/11,,WIG,LIV,0,0
2011_2012,2011-12-22 00:00:00,22/12/11,,TOT,CHE,1,1
2011_2012,2011-12-26 00:00:00,26/12/11,,BOL,NEW,0,2
2011_2012,2011-12-26 00:00:00,26/12/11,,CHE,FUL,1,1
